amount,rooted,emulator,new_beneficiary,unusual_location,late_night,high_frequency,typing_speed,hesitation_time,cancelled_attempts,rapid_retries,fraud
39570,1,0,0,0,0,0,62.34917049705886,1.7483244972938494,3,0,0
53875,1,0,0,0,1,0,77.10230240528635,1.6957895157577885,5,1,1
46696,1,0,0,1,0,0,82.33434456672282,0.19340132155769074,0,1,0
75920,0,0,1,1,1,0,73.56070447385925,4.140867001379757,3,1,1
4685,1,0,1,1,0,0,115.0103789641172,0.7874007652490828,3,1,1
66716,0,0,1,0,0,0,73.89040825607029,0.470971710294823,0,0,0
77996,0,0,1,1,1,0,95.69990459952409,2.1143291847085504,0,1,1
76226,0,0,0,0,1,0,56.05376921417208,2.3967320819763955,3,1,0
10078,1,1,0,0,0,1,70.49717507800513,1.315867103631541,1,1,1
54470,1,0,0,1,1,0,87.1511964404971,4.782757149368926,2,1,1
46428,1,1,0,1,1,1,68.74198644797492,0.8331307217830075,0,0,1
26216,0,0,0,1,1,1,76.11819190754635,2.868755323316515,3,0,0
297,0,1,1,1,1,1,89.21393467633536,3.0533045729232224,4,0,1
22347,1,0,0,1,0,0,74.84526133541945,3.277302614059078,1,0,0
20676,1,1,1,1,1,0,48.018352669604496,3.9693698407259905,2,1,1
1171,0,0,1,0,0,0,71.99510475437876,4.325220406038649,1,0,0
90081,0,0,1,1,1,1,80.48953942153287,1.4583689659768333,0,0,1
98074,0,0,0,1,0,0,74.75889587588543,4.930133415871065,5,0,0
38761,1,1,0,0,1,1,62.16932394954099,2.0696217099926835,0,0,1
82073,0,0,1,0,0,0,53.82081871783895,3.920762615888767,2,1,0
89399,0,0,0,0,0,0,59.67202021894447,0.2046684794022685,3,1,0
14768,0,0,0,1,0,0,81.02112930142029,3.7269486399590903,0,0,0
65790,1,1,0,0,1,1,72.01420984494816,4.152271304301603,4,1,1
3188,1,1,0,0,1,1,70.02070810076788,0.5417149056502918,4,0,1
31841,1,0,1,1,1,0,75.79992969538786,1.5303296814086753,3,1,1
2186,0,0,0,1,1,0,67.24671906709645,2.2387180732994363,4,0,0
33664,0,1,0,0,0,1,85.29858307243056,3.8197020710731637,4,0,0
26637,0,1,0,1,1,1,53.56689677451344,2.6482385085230638,5,0,1
52560,0,0,1,1,0,0,81.0213712160149,3.157017819505732,1,1,1
44920,1,0,1,1,1,1,88.69771995278376,1.8434565433060786,1,1,1
90427,0,0,0,0,0,1,101.40998006074517,4.349085153894165,4,1,1
58261,0,1,0,1,0,0,77.50480318929102,1.832274589863958,4,1,1
35432,1,1,0,1,0,0,48.954858036316836,2.371527062725534,4,1,1
11994,0,0,0,0,1,0,113.76137478640945,2.2105307087560613,4,0,0
89322,0,1,1,0,0,0,95.93474502977782,3.9280071606784253,0,1,1
61396,0,1,1,0,0,1,97.39659630668984,4.10508835810778,3,0,1
83301,1,0,1,0,1,0,63.682274654668234,4.529251174994672,0,1,1
7145,0,0,1,1,1,1,73.50624744063133,1.1494928384260543,2,1,1
330,1,0,1,1,0,0,70.23089203607229,4.555138752902351,2,0,0
94181,0,1,1,1,1,1,65.34161107984242,1.448953474445263,3,0,1
21694,1,1,0,1,0,0,56.25186537645652,4.390166121493984,3,0,1
55923,1,0,1,1,1,1,84.53147344587902,4.285625397730339,4,0,1
88784,1,1,1,1,0,0,90.91035110598523,2.2737626710201764,3,1,1
21899,0,1,1,1,1,0,88.65031326938177,3.9921577799200376,4,1,1
95859,0,1,0,0,0,0,60.126168703381865,3.7164234047905538,5,1,1
98081,1,1,1,1,1,0,60.35510437221059,0.22494945376346998,0,0,1
48909,1,0,1,1,1,0,82.43919700672409,0.13101529171161086,2,0,0
10780,0,1,1,0,1,0,84.99645329548962,0.43934641067343794,1,0,0
39331,1,0,1,1,1,0,75.9671470629829,4.741316126600024,0,1,1
85972,0,1,0,0,1,0,63.269059718804925,3.5644356567588167,2,1,1
41787,0,0,0,0,1,1,88.05507548009038,2.072277890386172,5,0,0
46260,1,1,0,1,0,0,90.44028700805629,1.1040947248949724,1,1,1
73044,1,0,1,0,0,1,81.53479982007741,4.738988160135723,1,0,1
40140,0,0,0,1,0,0,61.94717148695426,1.2215924061478085,3,0,0
81941,0,1,0,0,0,0,59.392084521092464,2.7186337730061045,5,1,1
49356,0,1,0,0,0,0,91.16388032807207,1.2158685756698824,0,1,0
2547,1,0,0,1,0,1,65.1399117880688,3.6338506338689442,3,0,1
84772,0,1,0,1,0,1,65.80488623253099,0.8625087072825638,1,0,1
15226,1,0,1,0,1,1,76.96231063185562,2.977184325985432,0,0,1
84159,1,0,1,0,0,1,64.23258235465792,3.248139179583763,5,0,1
3019,0,0,1,1,1,1,84.47080393306868,4.819786012836065,1,1,1
89914,1,0,1,1,1,0,71.77291207477124,3.0145526628667003,2,1,1
29337,1,1,1,0,1,1,62.44990072524703,2.425225185832127,1,0,1
14219,1,1,1,1,0,1,72.16409515129016,1.963701897801634,1,1,1
48453,1,1,0,0,1,1,58.17897743805876,0.5290828528054586,4,1,1
15039,0,1,0,1,1,1,61.81474918255065,3.6098747262855597,2,1,1
67623,0,1,1,1,1,1,63.752325366360246,1.2359191185329839,2,0,1
79453,1,0,1,0,0,1,85.6499318353348,1.563065811803499,2,0,1
57007,1,1,1,1,0,1,79.83477784269083,0.05926443760803424,3,1,1
62569,1,1,1,0,1,0,51.56970936384134,3.295073465982626,3,0,1
64902,1,1,0,0,1,1,66.566632612035,3.794308950603087,1,0,1
70419,1,0,0,0,1,1,54.96234114791207,0.47178937574024304,2,1,1
8645,0,1,1,0,1,0,60.08790403268971,0.6851573682784384,4,1,1
33075,0,1,1,1,0,0,64.33628850360563,4.114817788172871,1,1,1
33793,0,1,1,1,1,0,76.03502064296165,3.6736384367941595,5,0,1
34162,0,1,1,0,1,0,75.79672706974453,0.6188341946209519,2,1,1
58751,1,1,1,1,1,1,50.68115173694569,2.1136114361987026,2,0,1
51512,1,0,1,1,0,1,51.59095139348612,1.5587834956382536,3,1,1
29102,0,1,0,1,1,1,63.9657998207343,0.8193950433638009,2,1,1
17663,0,1,0,1,0,1,75.5251482533047,2.1918038867875946,4,1,1
98009,0,1,0,1,0,0,70.52341059718036,4.259801997980841,2,0,1
99574,1,0,0,1,1,1,41.70000213126998,4.081351012754369,4,0,1
40479,1,1,1,0,1,1,78.88136816188279,2.930567605173206,1,0,1
86493,1,1,0,1,0,1,46.3162700242046,2.798388706214296,3,1,1
59764,0,0,0,1,1,1,78.90419752175288,3.273226013172316,2,1,1
29988,0,1,1,0,1,1,82.0036988709249,4.8766005322289,1,0,1
87602,1,0,0,0,0,1,100.05187805020519,4.116519741933676,2,1,1
94553,1,1,0,0,0,0,78.86591674603193,1.0664709294889678,2,0,0
43179,1,0,0,1,0,0,102.87884402191362,2.334106278336612,0,1,0
48297,0,0,1,0,0,1,99.92544047471262,3.7324025278973276,0,1,0
54755,1,0,1,0,1,0,69.54243850940256,4.240740662741864,3,0,1
5553,1,0,1,1,1,0,68.10560572396197,0.42270781477275143,3,0,1
56402,0,1,1,0,1,1,101.22443476737314,3.469358072142648,5,1,1
21077,1,0,0,1,0,0,89.46479454723692,0.7643826722382469,1,1,0
51043,1,0,1,1,1,0,98.82575383451743,0.5298956821810891,1,0,1
45266,1,1,1,1,0,0,71.12624116812204,4.217632098496909,0,0,1
90643,1,1,1,1,1,1,55.29586532966273,3.933077188437105,4,0,1
69355,0,0,0,1,0,1,64.57542648640059,3.7329547656484685,4,0,1
22201,1,0,0,1,0,0,71.03934256316495,0.12099209172060976,4,1,0
86813,0,1,0,1,0,1,63.05136303459242,1.2842974772722493,0,0,1
72752,1,0,0,1,1,1,46.03446961835405,2.155549325089332,3,0,1
86603,0,1,1,0,0,1,69.74906111819074,4.400225930241702,4,1,1
29002,1,1,0,0,0,1,76.20783120075698,2.6158457091381164,4,1,1
81541,1,0,1,1,0,1,48.75471774245308,2.4931921499557697,3,0,1
48813,0,1,0,1,1,0,77.30840174623094,0.02307585263415679,5,1,1
63487,1,1,1,1,0,1,65.22687897700438,4.14877582480816,1,1,1
13220,1,0,0,1,1,0,77.48186419762612,2.9254872892971386,2,0,0
83339,0,1,0,1,0,1,96.6787315281791,1.8567937815918452,2,0,1
26280,1,1,0,0,0,1,52.68046219629349,0.8025581167127471,3,0,1
62018,1,0,0,0,1,0,42.49869233257194,2.0966433913578935,1,1,1
5207,1,1,1,1,1,0,75.09743856389498,1.193605630685291,5,0,1
7462,1,1,0,0,0,0,65.08967277666494,2.2509700089009814,3,0,0
41496,1,0,1,0,1,0,78.40667779865493,1.532490195451362,0,0,0
14869,0,1,1,1,1,1,59.7401396885145,0.21986465654378673,4,0,1
27246,0,1,0,1,0,0,81.77476316390134,4.962218783043072,2,0,0
31909,1,1,0,1,1,1,58.04612963347315,2.2391359613522663,1,0,1
32093,1,1,0,0,0,1,68.95202963411167,4.067768003010812,4,1,1
67718,0,0,0,1,1,0,77.5686959554676,0.5806287105193142,3,1,1
16673,0,1,1,1,1,0,69.44349955817069,3.043782948915266,0,0,1
93086,0,0,1,1,1,0,86.00784159566103,2.624651569939458,2,0,1
19063,0,1,0,0,1,1,88.77007475916004,4.768034146973407,3,0,1
11095,0,0,1,0,1,0,80.96144426688711,4.018042633697977,1,1,0
30574,0,1,0,1,1,1,80.83996362369687,2.066389998377769,3,1,1
89755,1,0,1,1,0,0,70.86034948952684,3.9715136423176673,0,0,1
59105,1,0,0,0,0,0,53.41242727246035,2.040168435507555,0,1,0
69527,1,1,1,0,1,1,88.39577160296786,3.80409017556711,0,0,1
21163,1,1,0,1,1,1,37.44122775102678,1.4573209520024237,0,0,1
5257,1,0,0,1,1,0,35.48213605003623,1.8647211137487636,3,1,1
10563,0,0,0,0,1,1,70.68055543561026,3.028320590349532,4,0,0
20821,0,0,0,0,1,0,61.17425479624147,2.70440918441464,2,0,0
95391,0,0,1,0,0,0,70.41727524155738,1.9773942492385332,2,1,0
6145,0,0,0,0,1,1,58.74181693218188,4.688149604374581,5,0,0
5583,0,0,0,0,0,0,78.25180628516642,2.52020523671694,4,1,0
79277,0,1,1,1,0,1,62.95371956208208,3.6062537340704997,1,1,1
7199,1,1,1,1,1,1,67.19353153592309,2.0847885251562746,1,0,1
80087,1,0,0,1,0,0,64.10488913298857,3.616403456791775,1,0,0
43656,0,0,1,0,0,0,95.42775566236415,3.961897626911971,4,0,0
76633,1,1,1,1,0,1,47.24095314581365,2.7354842487561366,3,0,1
53697,0,0,0,1,0,1,92.16090909477902,0.16349145176971558,2,0,0
68322,1,0,0,1,1,0,54.43033449188451,2.520999709081051,3,1,1
27574,0,1,0,1,1,0,49.98440755700734,4.494458721508736,2,0,0
28845,0,1,0,0,0,0,60.25512559300672,0.41930208595892193,2,1,0
61597,1,0,0,1,1,0,62.69836818514313,2.921041531212705,1,1,1
7707,0,1,1,0,1,0,77.35491056087872,0.171027883287605,0,1,1
80175,1,0,1,1,0,1,52.25567063827083,2.4361981693061994,5,1,1
73932,1,1,0,0,1,1,58.82161152707969,3.459497325619542,1,0,1
17056,0,0,0,1,1,1,88.34215157756269,1.9025594778870087,0,1,0
57833,0,0,0,1,0,1,67.89541131791269,0.569702275477702,2,0,0
73590,0,0,0,0,1,1,53.78615402487392,4.7370150315389425,5,0,0
53380,1,0,1,0,1,1,90.6917254456132,4.66545645543699,3,0,1
9625,1,1,1,0,1,0,61.40489671149918,3.9761330721612036,0,0,1
5070,0,1,0,0,0,1,52.079531125569716,1.0384004565276717,3,0,0
76446,0,1,1,1,1,0,48.63668783838386,3.8643913113572665,3,1,1
60529,0,0,1,1,1,1,71.29450312628899,1.674561566758281,3,1,1
71127,0,1,0,0,1,1,82.80873521697782,3.045374346096189,2,0,1
61168,0,0,0,1,1,1,50.23270960603146,2.2363211508065737,5,1,1
34792,0,0,1,1,0,0,64.89969807426304,1.2520809914922966,3,0,0
85719,0,1,1,1,0,1,96.04701037402205,3.265307405147515,3,1,1
78543,1,1,1,0,0,1,66.38180758540761,3.595345178396345,5,0,1
58265,1,0,1,1,0,0,76.5981721498391,2.641614911101031,3,1,1
72694,0,0,0,1,0,0,68.59426775744772,0.8101632260195263,5,0,0
56928,0,1,1,0,0,1,88.96840987382579,2.4726636961338846,2,1,1
84294,1,1,0,0,0,1,81.62182850335535,3.845030247272926,2,1,1
79568,0,1,1,1,1,0,77.58870932217572,4.232514985710514,3,0,1
85559,1,1,1,1,0,1,58.250222102904885,0.13475776260707284,0,0,1
81432,1,1,0,0,0,0,109.4696630326436,0.9330401103316777,0,1,1
25266,0,0,0,1,1,0,50.74971762749463,4.650350316332085,2,0,0
30015,1,0,1,0,0,0,75.07712353877623,3.908523468090397,0,0,0
6648,1,0,1,1,0,0,74.09144019868009,3.592532734987741,3,1,1
37429,0,1,0,0,1,1,71.56579587911179,0.689728752724495,1,1,1
33387,0,0,1,0,1,1,89.67491364218455,0.021801686799483577,4,1,1
43126,1,1,0,1,1,1,58.03138657148595,2.943944747700706,3,1,1
36644,0,1,0,0,0,1,73.72555782736342,4.330203522937006,5,0,0
82301,1,1,1,1,1,0,61.2618964558833,0.3562614872380587,4,0,1
23392,1,0,1,1,0,0,78.86780236178922,0.3468941044079432,1,1,1
56073,1,0,0,1,1,1,65.6541544340232,4.9927663862194365,3,1,1
22404,1,0,0,1,1,0,62.52679895257548,1.1819163137983661,4,1,1
67799,1,0,0,1,0,0,61.13466510798286,3.326413048253257,3,0,1
874,1,1,0,0,1,1,38.847166521223286,2.7890978184105886,4,1,1
99582,0,1,0,1,0,1,68.51159224730772,2.0726385547951356,1,0,1
40232,0,0,0,1,1,1,54.826507911898375,4.014627884500694,0,0,0
13676,0,0,1,1,0,0,41.75787471472201,1.1893109555090908,4,0,0
20965,0,1,1,0,0,0,72.29491450247393,1.3992974993956104,2,0,0
81855,1,0,0,0,1,1,49.31231871192399,1.3319328958865762,4,0,1
69600,1,0,1,0,0,1,95.19057780682236,2.73580834690956,0,1,1
66481,1,1,0,0,1,0,54.84231593479045,3.280255993238952,5,1,1
88324,1,0,0,1,0,0,84.67227689361806,0.46326824947958756,0,0,0
43308,1,0,0,1,0,1,91.72116736112083,0.733423472990013,5,1,1
63118,0,0,1,0,1,1,78.80509759598948,0.5910906913449648,4,0,1
48934,0,1,1,0,1,0,50.36755698201265,3.2569217275799875,1,1,1
16719,0,0,0,0,1,0,99.82412125855774,3.127123604308345,2,0,0
9736,1,0,0,0,1,0,83.64676354934406,4.150717050353243,1,1,0
60834,1,1,1,1,0,1,81.74812519628802,1.4325525358339786,0,1,1
40552,0,1,1,0,0,0,57.829456433212634,3.6629727989842515,1,0,0
20255,1,1,0,1,1,0,65.25804316710217,1.4258608129092392,3,1,1
34763,1,1,0,1,0,0,47.812831780487684,3.7583793028152512,5,1,1
79798,0,1,1,0,1,0,50.22718343955998,3.0399032963751056,1,1,1
21326,1,1,1,1,0,0,91.23430863597167,2.0697581737144843,4,0,1
84708,0,1,0,1,1,0,81.00988449583619,3.1754183655145756,3,0,1
15970,0,0,0,0,0,0,60.17355732257861,4.22659175140775,4,0,0
30801,0,1,0,1,0,1,68.51005774615393,1.1096224212138024,0,0,0
25226,0,1,0,0,0,1,90.45362330182479,3.0750113019380954,5,0,0
32477,1,1,0,0,1,1,85.95504234174408,4.966651153373641,1,0,1
64437,1,0,0,0,0,1,54.68213003380809,3.987050544975011,1,1,1
62057,1,0,1,1,1,1,59.81480291485931,1.4966952582547504,3,1,1
73300,0,1,1,1,0,1,71.41763984717949,3.922754074317949,3,0,1
47024,1,1,1,0,0,1,82.72924778168905,2.474335750048113,2,1,1
4088,0,1,0,0,0,1,53.36305440358965,3.9040708667328463,1,1,1
78399,1,0,0,1,0,1,50.91093916625806,0.4886648889976014,2,1,1
50529,1,1,1,1,1,0,61.386511912437946,4.276648668200998,1,1,1
4052,0,0,1,0,1,0,46.48384402907664,4.972156820451307,5,1,0
49062,1,0,0,1,0,1,72.34607806184688,2.208867444058039,4,0,1
14399,0,1,1,1,1,0,45.768144430289055,2.5626226892144377,0,0,1
95971,0,0,1,1,1,0,96.31056340146503,0.9354564154614331,3,1,1
68121,1,1,0,1,0,0,52.38297523560861,3.4178114388627536,3,1,1
93725,1,0,1,1,0,1,47.45938800064242,0.3876820420555127,0,0,1
50743,1,0,1,0,0,1,88.04694737969146,2.83313580839767,2,0,1
34764,1,0,1,0,0,1,73.99278258149931,2.092251957114967,1,1,1
18634,0,1,0,0,1,0,58.88197026508932,0.9998632110308686,3,0,0
85896,0,0,0,0,0,0,74.83415099835025,4.124843039898004,1,0,0
26691,1,0,1,0,0,0,92.3622011353786,3.7555802823945172,1,0,0
89534,1,1,1,0,1,1,75.57159497169363,1.498500552348665,2,0,1
81016,1,0,0,1,0,1,84.90449158974154,1.9313372382532057,2,0,1
24714,0,0,0,1,0,1,48.007166909071984,1.2629387830881278,1,1,0
94923,1,1,0,0,1,0,76.72528204416129,1.0490003896121598,1,1,1
94118,0,1,0,1,1,1,66.15240807534296,1.1068973460365183,0,0,1
7503,1,1,0,0,0,0,73.94314656440238,0.6690095379332095,4,1,1
69649,1,0,1,0,1,0,67.18014520893344,1.6947286265689372,2,0,0
54393,0,0,0,0,0,1,50.39927145462072,3.468720893340013,1,1,0
3004,0,0,1,1,1,0,73.3720369296804,1.3155335735756901,3,0,0
69290,1,0,1,1,1,0,84.029600694654,3.514563519723209,1,0,1
47244,0,0,0,1,0,0,62.31155168791239,3.8266751277005984,3,1,0
47301,0,1,0,1,0,0,88.34834355472427,1.690998463997588,2,1,0
92878,1,0,0,0,0,0,67.19018889004157,0.2884283966077139,3,0,0
5604,0,1,1,1,0,0,92.11487591306454,3.58904350170201,4,1,1
7381,0,0,0,1,1,1,70.08402432983628,0.6944214777477298,4,0,0
47325,1,0,1,1,0,0,78.1776304803567,1.369773196939255,0,1,1
83574,1,1,0,0,0,1,64.88170232595003,2.9579487698397395,1,1,1
79536,0,0,1,0,0,0,72.78028692448767,4.597642047132212,5,0,0
16636,1,0,1,1,1,0,68.74755274212775,3.7759551074389424,4,0,1
86015,0,1,0,1,0,1,52.71125052218669,1.3461211428352855,3,1,1
7140,0,1,0,1,1,1,78.0148596295793,4.063896706208967,3,1,1
6838,0,0,1,0,0,1,72.87362973414629,2.0489914842343793,2,1,0
57524,1,1,1,1,1,1,92.79531168572157,0.7207841375619878,1,1,1
52674,0,0,0,0,1,1,58.8446183232214,1.547111059032874,0,1,0
17893,0,1,1,0,1,0,33.144759114448235,4.109044033396399,1,0,1
43069,0,0,1,1,1,1,93.74471440789456,1.8547156018230564,0,1,1
84088,1,1,0,0,1,0,58.47904180230109,1.8997623461511992,2,0,1
42942,1,1,0,1,0,1,71.28034867597913,4.882061559485034,1,0,1
61279,1,0,1,1,1,1,44.43583316259259,2.581291521971647,3,1,1
75996,0,1,1,1,1,0,61.163944660339325,2.4840212389559713,4,1,1
85969,0,1,0,1,1,0,76.33290214287187,3.6495065030570686,3,1,1
2045,1,1,0,0,0,1,55.74768589145171,4.808485318532872,0,0,1
40755,0,0,0,1,0,0,59.64628339731899,4.946550953710935,4,1,0
17251,0,1,1,1,1,0,41.72818073200251,3.9011980530257633,3,0,1
52985,0,1,0,0,0,1,93.11822948308213,4.357434085059381,5,1,1
23164,0,1,1,0,0,0,53.21628320762177,4.536572513057179,4,0,0
25635,1,0,0,1,0,1,49.22205199631107,3.7249690433998373,0,0,0
44960,1,0,0,0,0,1,32.84525677224498,2.8221919959174087,4,1,1
98612,1,1,1,1,0,1,56.12729662284496,1.2504639540721434,3,1,1
56406,0,0,0,1,0,1,85.48130170032431,3.6436477351077343,5,0,1
99237,0,1,1,1,0,1,86.5746595403908,2.5091326338396818,0,0,1
13341,1,0,0,0,1,1,63.850894748495115,4.585885687213461,0,1,1
63937,1,1,0,1,0,1,48.67987532666558,0.006851619929170716,2,0,1
86236,1,0,0,0,1,0,64.11441106742897,4.601116477016042,1,1,1
84729,0,1,0,0,1,1,65.7129154481318,4.749785480960141,5,1,1
63024,1,1,0,1,0,0,78.69514351943138,1.0973424467652737,0,0,1
39356,0,0,1,1,0,0,71.61941660230525,4.395174308936231,4,0,0
70421,1,1,1,1,0,1,92.10980687807867,2.950772797207939,3,1,1
54488,0,1,1,0,0,0,54.12046709463463,1.466911612152388,1,0,0
12264,0,1,0,0,1,0,50.32235687144072,3.377454868466728,3,0,0
55744,1,0,0,1,0,0,67.10149872961499,3.9875523404919804,1,1,1
28631,0,1,0,0,1,0,68.55195845269428,2.107557870867634,1,1,0
76451,0,1,0,0,0,0,82.09744917094184,3.10600173657944,2,1,1
46131,1,1,1,0,0,1,69.69847054360326,1.007545768966579,1,1,1
81428,1,0,1,1,1,1,66.58142184125768,0.16300828451383642,1,1,1
60207,1,1,0,1,1,0,90.14421397758804,4.677502242868475,0,1,1
84587,0,0,1,0,1,1,46.77372744340715,0.7712046369927089,1,1,1
94644,0,1,0,0,0,1,103.63124709892062,2.5688473509405716,1,0,1
42441,1,0,0,1,1,0,74.4043560828503,0.4259792537707707,2,1,0
99255,1,0,0,0,1,0,41.27215156822697,4.278958452564589,5,0,0
4847,0,0,1,0,1,0,65.72376056748742,3.8574087934153027,4,0,0
90035,1,1,0,1,0,1,35.40475547979307,0.9670482755734955,5,1,1
83173,1,0,1,1,1,0,58.086345396651275,4.068887434240651,2,0,1
71242,0,0,1,1,1,0,60.318026666993084,1.7064573670824794,0,0,0
49004,0,0,0,0,0,1,104.97137779299422,4.1959026561355435,1,0,0
79089,1,0,1,1,1,0,67.56542433457689,1.2534378466766372,3,1,1
12625,0,0,0,0,1,1,68.60486527623704,2.3579182049881724,4,0,0
1476,0,0,1,1,1,1,52.988561727021576,1.3076192999818677,2,0,0
30781,1,0,0,1,1,1,101.8513707467935,3.3495843268193672,0,0,1
83896,1,0,0,1,0,0,76.33938564773669,0.27205128214833674,5,0,0
65921,1,0,0,1,1,0,56.548242650167694,2.895240734859103,4,0,1
98576,0,1,0,1,0,0,58.151389805751045,3.687180256057637,0,0,1
20756,1,0,0,1,1,0,52.22893419182246,0.9769736990536365,3,1,1
88432,0,0,1,0,0,1,71.35533878949315,1.184781409772984,4,1,1
60749,1,0,0,1,0,1,58.10693086634587,3.6283451052572695,0,0,1
98197,0,0,0,0,0,1,61.845277886677216,2.0784564742331075,2,1,0
73379,0,0,1,1,0,1,86.9182262056749,3.1144794119646173,4,1,1
1903,1,0,0,0,1,0,56.70084967873446,2.1333409885741146,3,1,0
30583,0,0,0,0,0,1,70.36525225207558,2.0939833713305145,2,0,0
96917,1,1,1,0,0,0,60.79679498812343,1.5027216641582646,1,0,1
40884,1,1,0,1,1,0,69.94690467670925,2.9252657206196275,1,1,1
77372,0,1,1,0,0,1,67.72844274763115,2.9966526066032095,4,0,1
99966,0,0,1,1,1,1,64.4345233993298,3.760917882847756,0,0,1
87470,0,0,1,0,0,0,87.75943776980867,2.5083042716855024,1,1,0
33377,1,1,0,1,1,1,85.35176419923405,2.8095845858417254,1,1,1
21209,1,1,1,0,1,1,44.225333538738695,4.237801395570175,2,0,1
91414,1,0,0,0,0,0,30.73076596049828,0.20183994443432385,1,0,0
74338,1,0,1,1,1,1,88.2456760460062,2.597446478245897,0,0,1
57734,1,1,1,0,0,0,67.90729571847966,0.6312609052042434,2,0,1
86143,1,1,1,0,0,0,70.51338896446244,3.4275048865416875,3,1,1
36415,0,1,0,0,0,0,90.63423427061278,4.4717091144955665,1,1,0
98242,1,1,1,0,1,1,56.382197827945525,2.1232758834783856,0,1,1
15999,1,0,0,1,1,0,71.08019582549936,3.1790511170480724,0,1,1
28941,1,1,1,0,0,1,70.14309684793393,1.8472013559416007,4,0,1
9300,1,1,1,1,1,1,86.68171984295905,3.779468915671899,5,1,1
38377,0,0,0,1,1,1,70.5362224725883,2.9466476157274766,3,0,0
79888,0,1,1,0,0,0,64.78992866168767,3.0354498704280437,3,0,1
90487,0,1,1,0,1,0,60.67238717559897,0.8669754791359718,0,1,1
79491,1,1,0,1,1,1,76.07466638346033,0.034186035869285814,3,0,1
76308,1,0,0,0,0,0,63.75904482973672,3.128888728393111,5,1,1
30143,1,0,1,0,0,0,43.792439578653514,0.5612632728697003,5,1,0
27062,0,1,1,1,1,0,71.338016891062,0.6674292303546936,4,1,1
85499,1,0,1,1,1,0,30.144408708045816,0.8183694580983086,5,1,1
40485,1,0,0,0,1,1,87.1903896878109,1.9997355635725145,4,0,0
82676,0,1,0,0,0,0,54.27138195646068,1.223616395341867,3,0,0
96632,0,0,1,0,1,0,76.5515443228442,4.767673030461952,4,1,1
57666,1,1,0,0,1,0,82.4263781927063,3.384243085643221,5,1,1
4643,0,0,0,1,1,1,82.35165357363243,0.9710365736976595,3,1,1
17314,1,1,1,1,0,1,96.8701886083792,4.019412803908178,5,1,1
97830,1,0,0,0,1,0,63.58402860434664,1.4014742513407392,3,1,1
46556,0,0,0,1,1,0,77.00693864759685,3.9990672815972217,2,0,0
7018,1,1,0,1,0,1,70.34454253527925,2.3451796460167107,0,1,1
48301,0,1,0,1,1,1,69.91444894651819,2.399860486590896,1,0,1
27415,0,1,0,0,1,1,72.15638323485129,1.9121981695796175,4,1,1
36396,1,1,1,1,0,1,56.64157642166334,1.2343395791901361,0,1,1
90919,0,0,0,0,1,0,79.66589640271415,3.4351324353358765,4,1,0
20837,1,0,0,1,1,0,63.715464243187455,2.516882412842856,1,1,1
33050,1,1,0,1,0,1,87.6521160086279,0.04436880022988254,3,0,1
60364,0,0,0,0,1,0,70.35982032049331,1.6078727227189904,0,0,0
78553,0,1,1,0,1,1,72.89468954082388,3.8312582925319463,1,0,1
18167,0,0,1,0,1,1,79.308712343615,1.4772555313103268,4,1,1
97703,1,1,0,0,1,0,63.77362757463067,3.4260268746966274,1,0,1
35325,1,0,1,0,1,1,43.78739306466771,1.0147383299072903,4,1,1
35942,1,1,0,0,1,0,91.64270061932132,3.783478229310713,5,0,1
21174,1,0,1,0,0,0,88.86240380137889,2.1385933873369933,4,1,1
14424,1,0,0,1,0,0,67.10203616105325,0.03984113909123177,0,0,0
14337,1,1,0,1,0,0,61.60358944233869,3.248191845445054,1,1,1
956,1,0,1,1,0,0,39.16354985280688,2.8813685395305333,0,1,1
14703,0,0,0,0,1,1,76.10654232656985,2.850102795446338,1,1,0
27251,1,1,1,1,0,0,51.42348191043267,4.759459242077364,5,1,1
95800,1,1,0,0,0,1,74.47714757403891,1.869462112359213,4,0,1
15550,0,1,1,1,0,0,68.74904372243601,4.50261256687528,5,0,1
72265,1,1,1,0,0,0,66.33085557586587,0.011391255454632487,3,1,1
64767,1,0,1,0,1,1,66.66348904776153,4.813486668582962,2,1,1
41213,0,1,1,0,1,0,70.46554168896856,2.759079013448859,3,1,1
25091,1,1,0,1,1,0,46.16364082228621,2.548100333453911,0,0,1
61871,0,1,0,1,0,0,88.29200617109299,4.4567495307799,1,1,1
11360,1,0,1,1,0,1,61.53292660131512,3.180835275849374,0,1,1
55522,1,0,0,0,0,0,65.20922927382664,2.6077288545687862,5,0,0
56819,0,0,0,1,0,0,53.50191375066859,1.9216212044770375,3,0,0
97567,0,0,0,1,1,1,75.80931941460211,3.295921452892116,2,1,1
42842,1,1,1,1,1,1,72.37456767168045,0.2656650442583769,2,0,1
28379,1,0,1,1,0,1,38.45079944137827,1.2391181465907612,5,1,1
31738,0,0,0,0,1,0,79.80189667787421,0.504221147916778,3,1,0
17586,1,1,0,0,0,0,93.77319962663317,2.5278746220610615,5,0,0
29011,0,1,1,0,0,0,67.45520136641322,0.4821309798359924,3,1,1
83394,0,0,0,1,1,0,44.51196813346722,4.056749024413408,1,1,1
400,0,1,0,0,1,0,60.64500614484481,1.4565955489484632,5,1,0
87545,1,0,0,0,0,0,52.34327436315718,3.112237933233673,1,1,0
45446,1,0,1,0,0,0,78.34046669252832,1.668930246174466,5,0,0
